rank,stress_cap,derisk_cap,panic_cap,override_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio,robust_score
160,0.2,0.24,0.14,1.0,1.7702805203987464,1.0,26.27430451414069,1.0127669233091552,-0.11832210720960279,-0.27718787116745724,-0.2768259216806427,0.10167789279039721,-0.01118787116745723,-0.005825921680642665,-0.01118787116745723,94.91273199643409,73.87728454118228
161,0.16,0.24,0.08,0.95,1.7485905130707482,1.0,24.577922235337535,1.0223136930174874,-0.10912378878174289,-0.2535937046373705,-0.26054622201572375,0.11087621121825711,0.012406295362629494,0.010453777984276269,0.010453777984276269,94.33229177222258,72.0007997499737
162,0.16,0.24,0.1,0.95,1.7485905130707482,1.0,24.577922235337535,1.0223136930174874,-0.10912378878174289,-0.2535937046373705,-0.26054622201572375,0.11087621121825711,0.012406295362629494,0.010453777984276269,0.010453777984276269,94.33229177222258,72.0007997499737
163,0.16,0.24,0.12,0.95,1.7485905130707482,1.0,24.577922235337535,1.0223136930174874,-0.10912378878174289,-0.2535937046373705,-0.26054622201572375,0.11087621121825711,0.012406295362629494,0.010453777984276269,0.010453777984276269,94.33229177222258,72.0007997499737
164,0.16,0.24,0.14,0.95,1.7485905130707482,1.0,24.577922235337535,1.0223136930174874,-0.10912378878174289,-0.2535937046373705,-0.26054622201572375,0.11087621121825711,0.012406295362629494,0.010453777984276269,0.010453777984276269,94.33229177222258,72.0007997499737
165,0.14,0.24,0.08,0.95,1.7485905130707482,1.0,24.426211569506656,1.0332313998039462,-0.09614134693258991,-0.22549466474687874,-0.26054622201572375,0.12385865306741009,0.04050533525312128,0.010453777984276269,0.010453777984276269,93.75001249502883,71.56013298690324
166,0.14,0.24,0.1,0.95,1.7485905130707482,1.0,24.426211569506656,1.0332313998039462,-0.09614134693258991,-0.22549466474687874,-0.26054622201572375,0.12385865306741009,0.04050533525312128,0.010453777984276269,0.010453777984276269,93.75001249502883,71.56013298690324
167,0.14,0.24,0.12,0.95,1.7485905130707482,1.0,24.426211569506656,1.0332313998039462,-0.09614134693258991,-0.22549466474687874,-0.26054622201572375,0.12385865306741009,0.04050533525312128,0.010453777984276269,0.010453777984276269,93.75001249502883,71.56013298690324
168,0.14,0.24,0.14,0.95,1.7485905130707482,1.0,24.426211569506656,1.0332313998039462,-0.09614134693258991,-0.22549466474687874,-0.26054622201572375,0.12385865306741009,0.04050533525312128,0.010453777984276269,0.010453777984276269,93.75001249502883,71.56013298690324
169,0.12,0.24,0.08,0.95,1.7485905130707482,1.0,24.26768887076235,1.0427187561094509,-0.08299308406765116,-0.19645453860621476,-0.26054622201572375,0.13700691593234884,0.06954546139378526,0.010453777984276269,0.010453777984276269,93.14158801848914,71.0992955211502
170,0.12,0.24,0.1,0.95,1.7485905130707482,1.0,24.26768887076235,1.0427187561094509,-0.08299308406765116,-0.19645453860621476,-0.26054622201572375,0.13700691593234884,0.06954546139378526,0.010453777984276269,0.010453777984276269,93.14158801848914,71.0992955211502
171,0.12,0.24,0.12,0.95,1.7485905130707482,1.0,24.26768887076235,1.0427187561094509,-0.08299308406765116,-0.19645453860621476,-0.26054622201572375,0.13700691593234884,0.06954546139378526,0.010453777984276269,0.010453777984276269,93.14158801848914,71.0992955211502
172,0.12,0.24,0.14,0.95,1.7485905130707482,1.0,24.26768887076235,1.0427187561094509,-0.08299308406765116,-0.19645453860621476,-0.26054622201572375,0.13700691593234884,0.06954546139378526,0.010453777984276269,0.010453777984276269,93.14158801848914,71.0992955211502
173,0.16,0.2,0.08,1.05,1.7495232214771907,1.0,24.991938888979085,1.003353052856475,-0.10916856690477073,-0.2535937046373705,-0.27643869998416704,0.11083143309522928,0.012406295362629494,-0.005438699984167017,-0.005438699984167017,90.40680226904009,70.36881713414958
174,0.16,0.2,0.1,1.05,1.7495232214771907,1.0,24.991938888979085,1.003353052856475,-0.10916856690477073,-0.2535937046373705,-0.27643869998416704,0.11083143309522928,0.012406295362629494,-0.005438699984167017,-0.005438699984167017,90.40680226904009,70.36881713414958
175,0.16,0.2,0.12,1.05,1.7495232214771907,1.0,24.991938888979085,1.003353052856475,-0.10916856690477073,-0.2535937046373705,-0.27643869998416704,0.11083143309522928,0.012406295362629494,-0.005438699984167017,-0.005438699984167017,90.40680226904009,70.36881713414958
176,0.16,0.2,0.14,1.05,1.7495232214771907,1.0,24.991938888979085,1.003353052856475,-0.10916856690477073,-0.2535937046373705,-0.27643869998416704,0.11083143309522928,0.012406295362629494,-0.005438699984167017,-0.005438699984167017,90.40680226904009,70.36881713414958
177,0.18,0.24,0.08,0.95,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103,70.1124095195092
178,0.18,0.24,0.1,0.95,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103,70.1124095195092
179,0.18,0.24,0.12,0.95,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103,70.1124095195092
180,0.18,0.24,0.14,0.95,1.7485905130707482,1.0,24.632108845039404,1.0167267272516858,-0.11454735328581278,-0.2721944276112127,-0.2718300110167159,0.10545264671418722,-0.006194427611212694,-0.0008300110167158703,-0.006194427611212694,90.61585493415103,70.1124095195092
181,0.18,0.2,0.08,1.05,1.7495232214771907,1.0,25.139160362210994,0.9920876673098341,-0.12198634484573123,-0.28077774394434374,-0.280388781028054,0.09801365515426877,-0.014777743944343724,-0.00938878102805396,-0.014777743944343724,89.65822480499219,70.09280157844732
182,0.18,0.2,0.1,1.05,1.7495232214771907,1.0,25.139160362210994,0.9920876673098341,-0.12198634484573123,-0.28077774394434374,-0.280388781028054,0.09801365515426877,-0.014777743944343724,-0.00938878102805396,-0.014777743944343724,89.65822480499219,70.09280157844732
183,0.18,0.2,0.12,1.05,1.7495232214771907,1.0,25.139160362210994,0.9920876673098341,-0.12198634484573123,-0.28077774394434374,-0.280388781028054,0.09801365515426877,-0.014777743944343724,-0.00938878102805396,-0.014777743944343724,89.65822480499219,70.09280157844732
184,0.18,0.2,0.14,1.05,1.7495232214771907,1.0,25.139160362210994,0.9920876673098341,-0.12198634484573123,-0.28077774394434374,-0.280388781028054,0.09801365515426877,-0.014777743944343724,-0.00938878102805396,-0.014777743944343724,89.65822480499219,70.09280157844732
185,0.2,0.24,0.08,0.95,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362,69.9437648295997
186,0.2,0.24,0.1,0.95,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362,69.9437648295997
187,0.2,0.24,0.12,0.95,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362,69.9437648295997
188,0.2,0.24,0.14,0.95,1.7485905130707482,1.0,24.611538127502737,1.0164203248155887,-0.11454735328581278,-0.2728379017915923,-0.27247377404970896,0.10545264671418722,-0.006837901791592271,-0.0014737740497089424,-0.006837901791592271,90.32626429218362,69.9437648295997
189,0.14,0.2,0.08,1.05,1.7495232214771907,1.0,24.83766435155428,1.0134155436416028,-0.09618675044793878,-0.22549466474687874,-0.27643869998416704,0.12381324955206122,0.04050533525312128,-0.005438699984167017,-0.005438699984167017,89.84872361567629,69.93751576819992
190,0.14,0.2,0.1,1.05,1.7495232214771907,1.0,24.83766435155428,1.0134155436416028,-0.09618675044793878,-0.22549466474687874,-0.27643869998416704,0.12381324955206122,0.04050533525312128,-0.005438699984167017,-0.005438699984167017,89.84872361567629,69.93751576819992
191,0.14,0.2,0.12,1.05,1.7495232214771907,1.0,24.83766435155428,1.0134155436416028,-0.09618675044793878,-0.22549466474687874,-0.27643869998416704,0.12381324955206122,0.04050533525312128,-0.005438699984167017,-0.005438699984167017,89.84872361567629,69.93751576819992
192,0.14,0.2,0.14,1.05,1.7495232214771907,1.0,24.83766435155428,1.0134155436416028,-0.09618675044793878,-0.22549466474687874,-0.27643869998416704,0.12381324955206122,0.04050533525312128,-0.005438699984167017,-0.005438699984167017,89.84872361567629,69.93751576819992
193,0.2,0.2,0.08,1.05,1.7495232214771907,1.0,25.11906903884621,0.9917066612851133,-0.12208396749519346,-0.28153452185653316,-0.2811459292845243,0.09791603250480654,-0.015534521856533146,-0.010145929284524291,-0.015534521856533146,89.34530584444386,69.91239068404248
194,0.2,0.2,0.1,1.05,1.7495232214771907,1.0,25.11906903884621,0.9917066612851133,-0.12208396749519346,-0.28153452185653316,-0.2811459292845243,0.09791603250480654,-0.015534521856533146,-0.010145929284524291,-0.015534521856533146,89.34530584444386,69.91239068404248
195,0.2,0.2,0.12,1.05,1.7495232214771907,1.0,25.11906903884621,0.9917066612851133,-0.12208396749519346,-0.28153452185653316,-0.2811459292845243,0.09791603250480654,-0.015534521856533146,-0.010145929284524291,-0.015534521856533146,89.34530584444386,69.91239068404248
196,0.2,0.2,0.14,1.05,1.7495232214771907,1.0,25.11906903884621,0.9917066612851133,-0.12208396749519346,-0.28153452185653316,-0.2811459292845243,0.09791603250480654,-0.015534521856533146,-0.010145929284524291,-0.015534521856533146,89.34530584444386,69.91239068404248
197,0.12,0.2,0.08,1.05,1.7495232214771907,1.0,24.676463138415645,1.0221236344147842,-0.083039120553147,-0.19645453860621476,-0.27643869998416704,0.136960879446853,0.06954546139378526,-0.005438699984167017,-0.005438699984167017,89.26558813881336,69.48648843478445
198,0.12,0.2,0.1,1.05,1.7495232214771907,1.0,24.676463138415645,1.0221236344147842,-0.083039120553147,-0.19645453860621476,-0.27643869998416704,0.136960879446853,0.06954546139378526,-0.005438699984167017,-0.005438699984167017,89.26558813881336,69.48648843478445
199,0.12,0.2,0.12,1.05,1.7495232214771907,1.0,24.676463138415645,1.0221236344147842,-0.083039120553147,-0.19645453860621476,-0.27643869998416704,0.136960879446853,0.06954546139378526,-0.005438699984167017,-0.005438699984167017,89.26558813881336,69.48648843478445
200,0.12,0.2,0.14,1.05,1.7495232214771907,1.0,24.676463138415645,1.0221236344147842,-0.083039120553147,-0.19645453860621476,-0.27643869998416704,0.136960879446853,0.06954546139378526,-0.005438699984167017,-0.005438699984167017,89.26558813881336,69.48648843478445
201,0.16,0.2,0.08,1.0,1.7281873498231657,1.0,23.465900081883543,1.0048785323205274,-0.10914617784325686,-0.2535937046373705,-0.26852152111364114,0.11085382215674314,0.012406295362629494,0.0024784788863588814,0.0024784788863588814,87.38927138712478,67.37390387634184
202,0.16,0.2,0.1,1.0,1.7281873498231657,1.0,23.465900081883543,1.0048785323205274,-0.10914617784325686,-0.2535937046373705,-0.26852152111364114,0.11085382215674314,0.012406295362629494,0.0024784788863588814,0.0024784788863588814,87.38927138712478,67.37390387634184
203,0.16,0.2,0.12,1.0,1.7281873498231657,1.0,23.465900081883543,1.0048785323205274,-0.10914617784325686,-0.2535937046373705,-0.26852152111364114,0.11085382215674314,0.012406295362629494,0.0024784788863588814,0.0024784788863588814,87.38927138712478,67.37390387634184
204,0.16,0.2,0.14,1.0,1.7281873498231657,1.0,23.465900081883543,1.0048785323205274,-0.10914617784325686,-0.2535937046373705,-0.26852152111364114,0.11085382215674314,0.012406295362629494,0.0024784788863588814,0.0024784788863588814,87.38927138712478,67.37390387634184
205,0.14,0.2,0.08,1.0,1.7281873498231657,1.0,23.32104793352921,1.0154840315112967,-0.09616404869026418,-0.22549466474687874,-0.26852152111364114,0.12383595130973582,0.04050533525312128,0.0024784788863588814,0.0024784788863588814,86.84982803914438,66.96145115383545
206,0.14,0.2,0.1,1.0,1.7281873498231657,1.0,23.32104793352921,1.0154840315112967,-0.09616404869026418,-0.22549466474687874,-0.26852152111364114,0.12383595130973582,0.04050533525312128,0.0024784788863588814,0.0024784788863588814,86.84982803914438,66.96145115383545
207,0.14,0.2,0.12,1.0,1.7281873498231657,1.0,23.32104793352921,1.0154840315112967,-0.09616404869026418,-0.22549466474687874,-0.26852152111364114,0.12383595130973582,0.04050533525312128,0.0024784788863588814,0.0024784788863588814,86.84982803914438,66.96145115383545
208,0.14,0.2,0.14,1.0,1.7281873498231657,1.0,23.32104793352921,1.0154840315112967,-0.09616404869026418,-0.22549466474687874,-0.26852152111364114,0.12383595130973582,0.04050533525312128,0.0024784788863588814,0.0024784788863588814,86.84982803914438,66.96145115383545
209,0.12,0.2,0.08,1.0,1.7281873498231657,1.0,23.169692032890808,1.024689079940443,-0.08301610231039924,-0.19645453860621476,-0.26852152111364114,0.13698389768960076,0.06954546139378526,0.0024784788863588814,0.0024784788863588814,86.28616409142546,66.53010428902343
210,0.12,0.2,0.1,1.0,1.7281873498231657,1.0,23.169692032890808,1.024689079940443,-0.08301610231039924,-0.19645453860621476,-0.26852152111364114,0.13698389768960076,0.06954546139378526,0.0024784788863588814,0.0024784788863588814,86.28616409142546,66.53010428902343
211,0.12,0.2,0.12,1.0,1.7281873498231657,1.0,23.169692032890808,1.024689079940443,-0.08301610231039924,-0.19645453860621476,-0.26852152111364114,0.13698389768960076,0.06954546139378526,0.0024784788863588814,0.0024784788863588814,86.28616409142546,66.53010428902343
212,0.12,0.2,0.14,1.0,1.7281873498231657,1.0,23.169692032890808,1.024689079940443,-0.08301610231039924,-0.19645453860621476,-0.26852152111364114,0.13698389768960076,0.06954546139378526,0.0024784788863588814,0.0024784788863588814,86.28616409142546,66.53010428902343
213,0.18,0.2,0.08,1.0,1.7281873498231657,1.0,23.561822931321927,0.9962734059853908,-0.11832210720960279,-0.27654824654814536,-0.2761569962754392,0.10167789279039721,-0.010548246548145346,-0.005156996275439196,-0.010548246548145346,85.32039111484738,66.36853193720196
214,0.18,0.2,0.1,1.0,1.7281873498231657,1.0,23.561822931321927,0.9962734059853908,-0.11832210720960279,-0.27654824654814536,-0.2761569962754392,0.10167789279039721,-0.010548246548145346,-0.005156996275439196,-0.010548246548145346,85.32039111484738,66.36853193720196
215,0.18,0.2,0.12,1.0,1.7281873498231657,1.0,23.561822931321927,0.9962734059853908,-0.11832210720960279,-0.27654824654814536,-0.2761569962754392,0.10167789279039721,-0.010548246548145346,-0.005156996275439196,-0.010548246548145346,85.32039111484738,66.36853193720196
216,0.18,0.2,0.14,1.0,1.7281873498231657,1.0,23.561822931321927,0.9962734059853908,-0.11832210720960279,-0.27654824654814536,-0.2761569962754392,0.10167789279039721,-0.010548246548145346,-0.005156996275439196,-0.010548246548145346,85.32039111484738,66.36853193720196
217,0.2,0.2,0.08,1.0,1.7281873498231657,1.0,23.542141307524464,0.9959706333179472,-0.11832210720960279,-0.27718787116745724,-0.27679692764578967,0.10167789279039721,-0.01118787116745723,-0.005796927645789651,-0.01118787116745723,85.05203257765481,66.21141236717817
218,0.2,0.2,0.1,1.0,1.7281873498231657,1.0,23.542141307524464,0.9959706333179472,-0.11832210720960279,-0.27718787116745724,-0.27679692764578967,0.10167789279039721,-0.01118787116745723,-0.005796927645789651,-0.01118787116745723,85.05203257765481,66.21141236717817
219,0.2,0.2,0.12,1.0,1.7281873498231657,1.0,23.542141307524464,0.9959706333179472,-0.11832210720960279,-0.27718787116745724,-0.27679692764578967,0.10167789279039721,-0.01118787116745723,-0.005796927645789651,-0.01118787116745723,85.05203257765481,66.21141236717817
220,0.2,0.2,0.14,1.0,1.7281873498231657,1.0,23.542141307524464,0.9959706333179472,-0.11832210720960279,-0.27718787116745724,-0.27679692764578967,0.10167789279039721,-0.01118787116745723,-0.005796927645789651,-0.01118787116745723,85.05203257765481,66.21141236717817
221,0.16,0.2,0.08,0.95,1.7070142309146217,1.0,22.022004630963494,1.0057502750703018,-0.10912378878174267,-0.2535937046373705,-0.26054622201572375,0.11087621121825733,0.012406295362629494,0.010453777984276269,0.010453777984276269,84.52244849527882,64.53664782353833
222,0.16,0.2,0.1,0.95,1.7070142309146217,1.0,22.022004630963494,1.0057502750703018,-0.10912378878174267,-0.2535937046373705,-0.26054622201572375,0.11087621121825733,0.012406295362629494,0.010453777984276269,0.010453777984276269,84.52244849527882,64.53664782353833
223,0.16,0.2,0.12,0.95,1.7070142309146217,1.0,22.022004630963494,1.0057502750703018,-0.10912378878174267,-0.2535937046373705,-0.26054622201572375,0.11087621121825733,0.012406295362629494,0.010453777984276269,0.010453777984276269,84.52244849527882,64.53664782353833
224,0.16,0.2,0.14,0.95,1.7070142309146217,1.0,22.022004630963494,1.0057502750703018,-0.10912378878174267,-0.2535937046373705,-0.26054622201572375,0.11087621121825733,0.012406295362629494,0.010453777984276269,0.010453777984276269,84.52244849527882,64.53664782353833
225,0.14,0.2,0.08,0.95,1.7070142309146217,1.0,21.886067663994382,1.0169142272588714,-0.09614134693259002,-0.22549466474687874,-0.26054622201572375,0.12385865306740998,0.04050533525312128,0.010453777984276269,0.010453777984276269,84.00071010307559,64.14207445090533
226,0.14,0.2,0.1,0.95,1.7070142309146217,1.0,21.886067663994382,1.0169142272588714,-0.09614134693259002,-0.22549466474687874,-0.26054622201572375,0.12385865306740998,0.04050533525312128,0.010453777984276269,0.010453777984276269,84.00071010307559,64.14207445090533
227,0.14,0.2,0.12,0.95,1.7070142309146217,1.0,21.886067663994382,1.0169142272588714,-0.09614134693259002,-0.22549466474687874,-0.26054622201572375,0.12385865306740998,0.04050533525312128,0.010453777984276269,0.010453777984276269,84.00071010307559,64.14207445090533
228,0.14,0.2,0.14,0.95,1.7070142309146217,1.0,21.886067663994382,1.0169142272588714,-0.09614134693259002,-0.22549466474687874,-0.26054622201572375,0.12385865306740998,0.04050533525312128,0.010453777984276269,0.010453777984276269,84.00071010307559,64.14207445090533
229,0.12,0.2,0.08,0.95,1.7070142309146217,1.0,21.744027103370993,1.0266324296008338,-0.08299308406765127,-0.19645453860621476,-0.26054622201572375,0.13700691593234873,0.06954546139378526,0.010453777984276269,0.010453777984276269,83.45554556557246,63.729395261998775
230,0.12,0.2,0.1,0.95,1.7070142309146217,1.0,21.744027103370993,1.0266324296008338,-0.08299308406765127,-0.19645453860621476,-0.26054622201572375,0.13700691593234873,0.06954546139378526,0.010453777984276269,0.010453777984276269,83.45554556557246,63.729395261998775
231,0.12,0.2,0.12,0.95,1.7070142309146217,1.0,21.744027103370993,1.0266324296008338,-0.08299308406765127,-0.19645453860621476,-0.26054622201572375,0.13700691593234873,0.06954546139378526,0.010453777984276269,0.010453777984276269,83.45554556557246,63.729395261998775
232,0.12,0.2,0.14,0.95,1.7070142309146217,1.0,21.744027103370993,1.0266324296008338,-0.08299308406765127,-0.19645453860621476,-0.26054622201572375,0.13700691593234873,0.06954546139378526,0.010453777984276269,0.010453777984276269,83.45554556557246,63.729395261998775
233,0.18,0.2,0.08,0.95,1.7070142309146217,1.0,22.070544596671276,1.0000450775832062,-0.11454735328581211,-0.2721944276112127,-0.27180082274770256,0.10545264671418789,-0.006194427611212694,-0.0008008227477025454,-0.006194427611212694,81.20116920013197,62.84016607419784
234,0.18,0.2,0.1,0.95,1.7070142309146217,1.0,22.070544596671276,1.0000450775832062,-0.11454735328581211,-0.2721944276112127,-0.27180082274770256,0.10545264671418789,-0.006194427611212694,-0.0008008227477025454,-0.006194427611212694,81.20116920013197,62.84016607419784
235,0.18,0.2,0.12,0.95,1.7070142309146217,1.0,22.070544596671276,1.0000450775832062,-0.11454735328581211,-0.2721944276112127,-0.27180082274770256,0.10545264671418789,-0.006194427611212694,-0.0008008227477025454,-0.006194427611212694,81.20116920013197,62.84016607419784
236,0.18,0.2,0.14,0.95,1.7070142309146217,1.0,22.070544596671276,1.0000450775832062,-0.11454735328581211,-0.2721944276112127,-0.27180082274770256,0.10545264671418789,-0.006194427611212694,-0.0008008227477025454,-0.006194427611212694,81.20116920013197,62.84016607419784
237,0.2,0.2,0.08,0.95,1.7070142309146217,1.0,22.052110732217265,0.9997329659692916,-0.11454735328581211,-0.2728379017915923,-0.27244460552530536,0.10545264671418789,-0.006837901791592271,-0.0014446055253053425,-0.006837901791592271,80.94163101412191,62.68868332351412
238,0.2,0.2,0.1,0.95,1.7070142309146217,1.0,22.052110732217265,0.9997329659692916,-0.11454735328581211,-0.2728379017915923,-0.27244460552530536,0.10545264671418789,-0.006837901791592271,-0.0014446055253053425,-0.006837901791592271,80.94163101412191,62.68868332351412
239,0.2,0.2,0.12,0.95,1.7070142309146217,1.0,22.052110732217265,0.9997329659692916,-0.11454735328581211,-0.2728379017915923,-0.27244460552530536,0.10545264671418789,-0.006837901791592271,-0.0014446055253053425,-0.006837901791592271,80.94163101412191,62.68868332351412
240,0.2,0.2,0.14,0.95,1.7070142309146217,1.0,22.052110732217265,0.9997329659692916,-0.11454735328581211,-0.2728379017915923,-0.27244460552530536,0.10545264671418789,-0.006837901791592271,-0.0014446055253053425,-0.006837901791592271,80.94163101412191,62.68868332351412
